Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
547432254,"Apr 12, 2016, 8:41:21 PM",Afternoon Run,Run,,135,0.70,,,false,,,activities/600497687.fit.gz,63.502899169921875,,135.0,125.0,703.5,6.900000095367432,,2.0,,166.60000610351562,172.1999969482422,6.199999809265137,-0.17057600617408752,,,102.0,96.6980972290039,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
549591961,"Apr 18, 2016, 7:49:53 PM",Afternoon Run,Run,,3025,10.34,,,false,,,activities/602774150.fit.gz,71.66699981689453,,3025.0,2700.0,10345.2001953125,5.099999904632568,,16.0,,166.60000610351562,177.8000030517578,4.599999904632568,0.0753972977399826,,,93.0,86.9103012084961,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672136,"Apr 19, 2016, 8:24:32 PM",Afternoon Run,Run,,106,0.61,,,false,,,activities/603918238.fit.gz,71.66699981689453,,106.0,106.0,616.0,6.199999809265137,,2.0,,175.0,177.60000610351562,19.299999237060547,0.22727300226688385,,,98.0,93.3113021850586,,,,,54.436100006103516,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672199,"Apr 19, 2016, 8:28:14 PM",Afternoon Run,Run,,106,0.61,,,false,,,activities/603918310.fit.gz,71.66699981689453,,106.0,106.0,616.2000122070312,6.400000095367432,,1.0,,164.8000030517578,167.8000030517578,5.699999809265137,-0.12982800602912903,,,102.0,97.12259674072266,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672336,"Apr 19, 2016, 8:32:09 PM",Afternoon Run,Run,,104,0.61,,,false,,,activities/603918436.fit.gz,71.66699981689453,,104.0,104.0,611.9000244140625,6.400000095367432,,0.0,,168.39999389648438,170.39999389648438,3.0,0.09805519878864288,,,102.0,95.25,,,,,54.09268569946289,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672405,"Apr 19, 2016, 8:38:55 PM",Afternoon Run,Run,,104,0.61,,,false,,,activities/603918500.fit.gz,71.66699981689453,,104.0,104.0,614.5999755859375,6.400000095367432,,2.0,,167.8000030517578,170.39999389648438,7.5,0.19524900615215302,,,101.0,98.40450286865234,,,,,54.436100006103516,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672480,"Apr 19, 2016, 8:42:38 PM",Afternoon Run,Run,,105,0.61,,,false,,,activities/603918569.fit.gz,71.66699981689453,,105.0,105.0,614.9000244140625,6.599999904632568,,3.0,,166.8000030517578,169.60000610351562,11.0,0.32525599002838135,,,101.0,95.65709686279297,,,,,54.66504669189453,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672761,"Apr 19, 2016, 8:46:24 PM",Afternoon Run,Run,,105,0.62,,,false,,,activities/603918860.fit.gz,71.66699981689453,,105.0,105.0,622.2000122070312,6.300000190734863,,2.0,,167.1999969482422,169.60000610351562,6.099999904632568,0.16072000563144684,,,104.0,99.05999755859375,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672821,"Apr 19, 2016, 8:53:14 PM",Afternoon Run,Run,,107,0.61,,,false,,,activities/603918902.fit.gz,71.66699981689453,,107.0,107.0,618.0999755859375,6.5,,1.0,,168.0,170.0,1.7000000476837158,0.06471440196037292,,,103.0,96.42060089111328,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672860,"Apr 19, 2016, 8:57:03 PM",Afternoon Run,Run,,92,0.61,,,false,,,activities/603918957.fit.gz,71.66699981689453,,92.0,92.0,609.9000244140625,7.400000095367432,,1.0,,163.8000030517578,166.60000610351562,3.5,-0.13116900622844696,,,108.0,99.4457015991211,,,,,53.47629165649414,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
550672909,"Apr 19, 2016, 9:00:31 PM",Afternoon Run,Run,,104,0.61,,,false,,,activities/603919003.fit.gz,71.66699981689453,,104.0,104.0,616.9000244140625,6.5,,1.0,,166.60000610351562,168.0,2.0,0.03242019936442375,,,106.0,97.19229888916016,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
551723918,"Apr 20, 2016, 7:28:49 PM",Afternoon Run,Run,,3400,10.55,,,false,,,activities/605001765.fit.gz,71.66699981689453,,3400.0,2845.0,10556.7998046875,5.0,,17.0,,166.8000030517578,177.39999389648438,6.699999809265137,0.0625189021229744,,,97.0,87.23619842529297,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
552777170,"Apr 21, 2016, 7:48:55 PM",Premeet,Run,"",1787,6.53,,,false,,New Balance RC1600 Main Shoes,activities/606199882.fit.gz,71.66699981689453,,1787.0,1762.0,6534.39990234375,4.599999904632568,,8.0,,175.8000030517578,181.0,4.900000095367432,0.033668000251054764,,,89.0,85.8843994140625,,,,,576.3869018554688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,448675.0,,,,,,,,,,,,,,,,,,,,,,,,""
569545370,"Apr 24, 2016, 1:20:09 PM",Morning Run,Run,,5025,15.22,,,false,,,activities/623465786.fit.gz,71.66699981689453,,5025.0,4200.0,15228.0,6.699999809265137,,34.0,,157.60000610351562,168.60000610351562,8.5,-0.00919358991086483,,,102.0,87.92109680175781,,,,,1342.5252685546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569545426,"May 6, 2016, 6:45:14 PM",Afternoon Run,Run,,860,3.20,,,false,,,activities/623470621.fit.gz,71.66699981689453,,860.0,860.0,3206.0,4.699999809265137,,0.0,,310.79998779296875,313.20001220703125,2.4000000953674316,0.056144699454307556,,,94.0,88.66790008544922,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569545938,"May 8, 2016, 12:11:44 PM",Morning Run,Run,,4616,15.67,,,false,,,activities/623471135.fit.gz,71.66699981689453,,4616.0,3993.0,15676.2001953125,4.900000095367432,,23.0,,158.8000030517578,170.1999969482422,6.099999904632568,-0.02296469919383526,,,91.0,87.09020233154297,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546154,"Apr 25, 2016, 7:44:10 PM",Afternoon Run,Run,,3038,10.54,,,false,,,activities/623466339.fit.gz,71.66699981689453,,3038.0,2825.0,10540.5,4.599999904632568,,17.0,,166.60000610351562,176.39999389648438,5.199999809265137,0.04364119842648506,,,91.0,86.71620178222656,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546331,"Apr 26, 2016, 7:43:27 PM",Afternoon Run,Run,,1147,4.22,,,false,,,activities/623466578.fit.gz,71.66699981689453,,1147.0,1147.0,4220.2001953125,4.699999809265137,,11.0,,172.8000030517578,182.8000030517578,4.699999809265137,-0.03317379951477051,,,96.0,87.010498046875,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546498,"Apr 26, 2016, 8:53:55 PM",Afternoon Run,Run,,188,1.02,,,false,,,activities/623466689.fit.gz,71.66699981689453,,188.0,188.0,1023.9000244140625,6.400000095367432,,3.0,,178.1999969482422,181.1999969482422,5.800000190734863,-0.019533200189471245,,,99.0,95.5105972290039,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546529,"Apr 26, 2016, 9:01:34 PM",Afternoon Run,Run,,106,0.60,,,false,,,activities/623466777.fit.gz,71.66699981689453,,106.0,106.0,606.2999877929688,6.5,,1.0,,177.0,179.39999389648438,2.5999999046325684,0.06597390025854111,,,106.0,97.25489807128906,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546587,"Apr 26, 2016, 9:05:27 PM",Afternoon Run,Run,,109,0.61,,,false,,,activities/623466872.fit.gz,71.66699981689453,,109.0,109.0,611.9000244140625,6.5,,1.0,,180.1999969482422,182.8000030517578,26.899999618530273,0.03268510103225708,,,100.0,94.66059875488281,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546615,"Apr 26, 2016, 9:14:03 PM",Afternoon Run,Run,,69,0.41,,,false,,,activities/623466936.fit.gz,71.66699981689453,,69.0,69.0,409.70001220703125,6.5,,1.0,,184.60000610351562,186.1999969482422,1.7999999523162842,0.29289698600769043,,,99.0,97.4927978515625,,,,,36.4463005065918,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546625,"Apr 26, 2016, 9:16:32 PM",Afternoon Run,Run,,64,0.40,,,false,,,activities/623467015.fit.gz,71.66699981689453,,64.0,64.0,408.8999938964844,6.900000095367432,,0.0,,180.8000030517578,182.60000610351562,2.0999999046325684,-0.048911698162555695,,,101.0,97.5999984741211,,,,,36.102882385253906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546665,"Apr 26, 2016, 9:19:02 PM",Afternoon Run,Run,,71,0.40,,,false,,,activities/623467110.fit.gz,71.66699981689453,,71.0,71.0,406.0,6.400000095367432,,1.0,,176.39999389648438,179.60000610351562,4.900000095367432,-0.049261100590229034,,,98.0,96.28990173339844,,,,,35.90916061401367,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569546754,"Apr 30, 2016, 4:15:29 PM",Lunch Run,Run,,923,3.88,,,false,,,activities/623467261.fit.gz,71.66699981689453,,923.0,923.0,3880.5,5.0,,10.0,,200.39999389648438,206.60000610351562,20.600000381469727,0.06700170040130615,,,93.0,88.53359985351562,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569547352,"May 1, 2016, 12:12:06 PM",Morning Run,Run,,4943,15.85,,,false,,,activities/623467840.fit.gz,71.66699981689453,,4943.0,4403.0,15851.2998046875,5.400000095367432,,20.0,,212.8000030517578,222.8000030517578,10.800000190734863,-0.007570359855890274,,,96.0,88.80419921875,,,,,1395.7109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569547541,"May 1, 2016, 5:58:32 PM",Afternoon Swim,Swim,,1329,"1,097",,,false,,,activities/623468082.fit.gz,,,1329.0,1015.0,1097.300048828125,1.600000023841858,,0.0,,,,0.0,0.0,,,31.0,28.31209945678711,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569547929,"May 2, 2016, 7:47:29 PM",Afternoon Run,Run,,3586,12.56,,,false,,,activities/623468557.fit.gz,71.66699981689453,,3586.0,3345.0,12568.2001953125,10.0,,14.0,,237.0,242.60000610351562,7.400000095367432,-0.01591319963335991,,,97.0,87.6458969116211,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548155,"May 3, 2016, 7:51:35 PM",Afternoon Run,Run,,870,3.90,,,false,,,activities/623468708.fit.gz,71.66699981689453,,870.0,864.0,3907.0,7.099999904632568,,11.0,,299.20001220703125,306.0,43.099998474121094,0.08190429955720901,,,94.0,88.42179870605469,,,,,345.3284606933594,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548295,"May 3, 2016, 8:42:12 PM",Afternoon Run,Run,,211,1.21,,,false,,,activities/623468813.fit.gz,71.66699981689453,,211.0,211.0,1211.0999755859375,6.800000190734863,,3.0,,173.8000030517578,177.0,10.300000190734863,0.16513900458812714,,,103.0,94.7155990600586,,,,,107.12870025634766,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548361,"May 3, 2016, 8:48:38 PM",Afternoon Run,Run,,30,0.21,,,false,,,activities/623468897.fit.gz,71.66699981689453,,30.0,30.0,209.8000030517578,8.0,,0.0,,173.8000030517578,174.60000610351562,1.100000023841858,0.09532889723777771,,,107.0,95.4666976928711,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548391,"May 3, 2016, 8:50:10 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/623468950.fit.gz,71.66699981689453,,29.0,29.0,200.1999969482422,7.699999809265137,,1.0,,182.39999389648438,184.1999969482422,2.4000000953674316,0.299699991941452,,,110.0,101.62100219726562,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548439,"May 3, 2016, 8:51:43 PM",Afternoon Run,Run,,30,0.21,,,false,,,activities/623469012.fit.gz,71.66699981689453,,30.0,30.0,209.6999969482422,8.0,,1.0,,178.60000610351562,180.39999389648438,2.0999999046325684,0.4768719971179962,,,102.0,97.69999694824219,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548480,"May 3, 2016, 8:53:13 PM",Afternoon Run,Run,,29,0.19,,,false,,,activities/623469064.fit.gz,71.66699981689453,,29.0,29.0,194.39999389648438,7.599999904632568,,1.0,,183.0,184.8000030517578,6.599999904632568,0.7201650142669678,,,106.0,101.33300018310547,,,,,17.285354614257812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548535,"May 3, 2016, 8:54:42 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/623469132.fit.gz,71.66699981689453,,29.0,29.0,199.8000030517578,7.400000095367432,,0.0,,177.60000610351562,179.0,1.100000023841858,-0.5005009770393372,,,100.0,93.03450012207031,,,,,17.382217407226562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548603,"May 3, 2016, 8:56:13 PM",Afternoon Run,Run,,28,0.20,,,false,,,activities/623469186.fit.gz,71.66699981689453,,28.0,28.0,207.0,8.600000381469727,,1.0,,176.39999389648438,177.39999389648438,2.5999999046325684,0.4830920100212097,,,114.0,98.28569793701172,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548698,"May 3, 2016, 8:57:39 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/623469252.fit.gz,71.66699981689453,,29.0,29.0,201.6999969482422,7.699999809265137,,1.0,,180.60000610351562,182.39999389648438,1.7000000476837158,0.694100022315979,,,112.0,107.53800201416016,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548762,"May 3, 2016, 8:59:08 PM",Afternoon Run,Run,,27,0.20,,,false,,,activities/623469327.fit.gz,71.66699981689453,,27.0,27.0,203.0,8.100000381469727,,1.0,,177.0,178.0,1.600000023841858,0.1970440000295639,,,106.0,104.9260025024414,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548888,"May 3, 2016, 9:03:36 PM",Afternoon Run,Run,,30,0.20,,,false,,,activities/623469405.fit.gz,71.66699981689453,,30.0,30.0,200.1999969482422,7.5,,0.0,,178.39999389648438,179.1999969482422,1.7000000476837158,0.09990009665489197,,,106.0,96.19999694824219,,,,,17.628772735595703,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569548986,"May 3, 2016, 9:05:08 PM",Afternoon Run,Run,,30,0.19,,,false,,,activities/623469474.fit.gz,71.66699981689453,,30.0,30.0,195.0,7.300000190734863,,1.0,,166.1999969482422,168.39999389648438,7.099999904632568,0.3076919913291931,,,119.0,98.4666976928711,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549031,"May 3, 2016, 9:06:41 PM",Afternoon Run,Run,,30,0.20,,,false,,,activities/623469539.fit.gz,71.66699981689453,,30.0,30.0,203.8000030517578,7.900000095367432,,1.0,,180.39999389648438,182.39999389648438,2.5999999046325684,0.785082995891571,,,105.0,85.4000015258789,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549183,"May 3, 2016, 9:08:12 PM",Afternoon Run,Run,,28,0.20,,,false,,,activities/623469605.fit.gz,71.66699981689453,,28.0,28.0,202.39999389648438,8.0,,0.0,,170.39999389648438,172.60000610351562,0.699999988079071,-0.8893280029296875,,,107.0,86.67859649658203,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549233,"May 3, 2016, 9:09:42 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/623469670.fit.gz,71.66699981689453,,29.0,29.0,205.8000030517578,7.599999904632568,,1.0,,177.0,179.60000610351562,3.0,0.6802719831466675,,,106.0,94.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549312,"May 3, 2016, 9:11:14 PM",Afternoon Run,Run,,28,0.19,,,false,,,activities/623469737.fit.gz,71.66699981689453,,28.0,28.0,198.0,7.900000095367432,,0.0,,171.0,172.39999389648438,1.0,-0.40404000878334045,,,107.0,86.07140350341797,,,,,17.232521057128906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549364,"May 3, 2016, 9:12:45 PM",Afternoon Run,Run,,27,0.20,,,false,,,activities/623469797.fit.gz,71.66699981689453,,27.0,27.0,206.10000610351562,8.100000381469727,,0.0,,172.8000030517578,174.0,0.8999999761581421,-0.09704030305147171,,,109.0,106.85199737548828,,,,,18.14830207824707,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549412,"May 3, 2016, 9:14:14 PM",Afternoon Run,Run,,27,0.20,,,false,,,activities/623469850.fit.gz,71.66699981689453,,27.0,27.0,202.10000610351562,8.800000190734863,,1.0,,172.60000610351562,173.8000030517578,3.0,0.4948050081729889,,,115.0,94.0740966796875,,,,,18.06024742126465,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569549540,"May 4, 2016, 7:16:43 PM",Afternoon Run,Run,,343,1.45,,,false,,,activities/623469953.fit.gz,71.66699981689453,,343.0,343.0,1453.0,5.300000190734863,,7.0,,206.60000610351562,213.0,4.800000190734863,0.33035099506378174,,,95.0,89.02040100097656,,,,,129.7326202392578,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569550400,"May 4, 2016, 7:30:10 PM",Afternoon Run,Run,,2683,9.95,,,false,,,activities/623470316.fit.gz,71.66699981689453,,2683.0,2660.0,9952.099609375,6.900000095367432,,20.0,,165.8000030517578,173.60000610351562,16.100000381469727,-0.028134800493717194,,,96.0,88.19180297851562,,,,,876.12890625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
569550696,"May 6, 2016, 12:28:31 AM",Evening Run,Run,,1234,4.33,,,false,,,activities/623470513.fit.gz,71.66699981689453,,1234.0,1234.0,4335.5,5.400000095367432,,62.0,,276.3999938964844,336.20001220703125,7.599999904632568,-0.013839200139045715,,,89.0,85.28040313720703,,,,,387.15496826171875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045013,"May 9, 2016, 8:15:36 PM",Afternoon Run,Run,,1721,6.39,,,false,,,activities/626048230.fit.gz,71.66699981689453,,1721.0,1539.0,6391.89990234375,5.800000190734863,,14.0,,169.8000030517578,178.8000030517578,5.5,-0.04067650064826012,,,96.0,89.35780334472656,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045088,"May 10, 2016, 7:43:24 PM",Afternoon Run,Run,,891,3.31,,,false,,,activities/626048317.fit.gz,71.66699981689453,,891.0,891.0,3311.800048828125,4.199999809265137,,8.0,,161.1999969482422,168.60000610351562,3.200000047683716,0.08454620093107224,,,90.0,86.88990020751953,,,,,292.7151184082031,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045125,"May 10, 2016, 8:31:42 PM",Afternoon Run,Run,,30,0.20,,,false,,,activities/626048346.fit.gz,71.66699981689453,,30.0,30.0,202.6999969482422,7.400000095367432,,1.0,,179.8000030517578,181.60000610351562,2.299999952316284,0.6906759738922119,,,102.0,101.13600158691406,,,,,18.30680274963379,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045167,"May 10, 2016, 8:33:10 PM",Afternoon Run,Run,,31,0.20,,,false,,,activities/626048380.fit.gz,71.66699981689453,,31.0,31.0,205.60000610351562,7.300000190734863,,1.0,,176.39999389648438,177.60000610351562,3.700000047683716,0.19455300271511078,,,101.0,101.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045200,"May 10, 2016, 8:34:41 PM",Afternoon Run,Run,,30,0.19,,,false,,,activities/626048418.fit.gz,71.66699981689453,,30.0,30.0,198.0,6.900000095367432,,0.0,,175.39999389648438,176.8000030517578,1.7000000476837158,0.0,,,101.0,92.9666976928711,,,,,17.611162185668945,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045235,"May 10, 2016, 8:36:11 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/626048469.fit.gz,71.66699981689453,,29.0,29.0,203.1999969482422,7.699999809265137,,2.0,,171.0,174.39999389648438,23.200000762939453,1.0826799869537354,,,99.0,58.448299407958984,,,,,18.253969192504883,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045287,"May 10, 2016, 8:39:53 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/626048531.fit.gz,71.66699981689453,,29.0,29.0,200.3000030517578,7.300000190734863,,2.0,,182.39999389648438,186.0,11.399999618530273,1.298050045967102,,,100.0,85.58619689941406,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045320,"May 10, 2016, 8:41:22 PM",Afternoon Run,Run,,28,0.20,,,false,,,activities/626048563.fit.gz,71.66699981689453,,28.0,28.0,200.6999969482422,7.699999809265137,,0.0,,173.1999969482422,174.0,0.800000011920929,-0.19930200278759003,,,112.0,105.89299774169922,,,,,17.470272064208984,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045358,"May 10, 2016, 8:42:53 PM",Afternoon Run,Run,,29,0.19,,,false,,,activities/626048600.fit.gz,71.66699981689453,,29.0,29.0,196.5,7.0,,1.0,,185.60000610351562,187.39999389648438,4.699999809265137,0.6106870174407959,,,98.0,98.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045392,"May 10, 2016, 8:44:22 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/626048633.fit.gz,71.66699981689453,,29.0,29.0,206.5,7.800000190734863,,1.0,,173.60000610351562,175.1999969482422,2.700000047683716,0.3874090015888214,,,108.0,101.12000274658203,,,,,18.253969192504883,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572045425,"May 10, 2016, 8:47:56 PM",Afternoon Run,Run,,29,0.20,,,false,,,activities/626048671.fit.gz,71.66699981689453,,29.0,29.0,204.39999389648438,7.5,,1.0,,178.0,179.8000030517578,4.0,0.39138901233673096,,,102.0,100.88899993896484,,,,,18.121885299682617,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572047053,"May 10, 2016, 8:49:25 PM",Afternoon Run,Run,,28,0.20,,,false,,,activities/626050385.fit.gz,71.66699981689453,,28.0,28.0,200.60000610351562,8.0,,1.0,,173.1999969482422,174.8000030517578,3.700000047683716,0.0,,,103.0,88.92859649658203,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
572047079,"May 10, 2016, 8:50:53 PM",Afternoon Run,Run,,28,0.20,,,false,,,activities/626050420.fit.gz,71.66699981689453,,28.0,28.0,201.8000030517578,7.599999904632568,,0.0,,184.8000030517578,186.39999389648438,2.0999999046325684,-0.297324001789093,,,106.0,106.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
